Equipment_ID,Type,Site_ID,Check_In_Date,Check_Out_Date,Engine_Hours_Day,Idle_Hours_Day,Rental_Days,Last_Operator_ID,is_anomaly,anomaly_type,total_hours,idle_ratio,is_missing_site,is_missing_operator,hours_over_24,type_enc,anomaly_score,predicted_anomaly
EQX1148,Crane,S002,2024-02-11,2024-02-15,7.2,7.2,4,OP109,0,none,14.4,0.49999996527778023,0,0,0,2,0.13455282802384527,0
EQX1006,Loader,S011,2025-06-21,2025-06-30,6.7,3.6,9,OP103,0,none,10.3,0.3495145291733467,0,0,0,5,0.14311077993809218,0
EQX1100,Loader,S009,2024-11-14,2024-11-26,5.0,1.5,12,OP102,0,none,6.5,0.23076919526627765,0,0,0,5,0.12181321204066825,0
EQX1048,Bulldozer,S007,2025-08-13,2025-08-28,4.5,5.8,15,OP109,0,none,10.3,0.5631067414459474,0,0,0,0,0.12290524661296381,0
EQX1216,Compactor,S003,2025-03-10,2025-03-20,6.1,3.3,10,OP105,0,none,9.399999999999999,0.3510637924400221,0,0,0,1,0.15962512006635793,0
EQX1202,Loader,S012,2025-03-19,2025-03-23,5.5,4.6,4,OP131,0,none,10.1,0.4554454994608417,0,0,0,5,0.1230468924987676,0
EQX1186,Grader,S006,2025-10-19,2025-11-03,4.7,3.3,15,OP114,0,none,8.0,0.4124999484375065,0,0,0,4,0.14720974125976366,0
EQX1116,Loader,S003,2024-10-13,2024-10-15,9.1,6.9,2,OP127,0,none,16.0,0.4312499730468767,0,0,0,5,0.07684241094901345,0
EQX1015,Crane,S004,2024-03-05,2024-03-13,6.6,7.2,8,OP126,0,none,13.8,0.521739092627602,0,0,0,2,0.14004794020156996,0
EQX1072,Crane,S010,2024-05-19,2024-05-27,4.3,0.0,8,OP135,0,none,4.3,0.0,0,0,0,2,0.09966264579982476,0
EQX1188,Excavator,S010,2024-05-05,2024-05-24,5.5,1.4,19,OP139,0,none,6.9,0.20289852131905486,0,0,0,3,0.13426278217495868,0
EQX1054,Grader,S002,2025-10-17,2025-10-28,7.4,1.3,11,OP127,0,none,8.700000000000001,0.14942527018100343,0,0,0,4,0.13817640065312675,0
EQX1070,Crane,S002,2024-05-26,2024-05-31,5.2,0.0,5,OP108,0,none,5.2,0.0,0,0,0,2,0.10667101864169826,0
EQX1217,Excavator,S005,2024-04-07,2024-04-21,3.3,4.9,14,OP122,0,none,8.2,0.5975609027364754,0,0,0,3,0.12620810264210747,0
EQX1145,Crane,S004,2024-02-24,2024-04-18,5.0,3.1,54,OP131,1,extended_rental,8.1,0.38271600213382695,0,0,0,2,0.033798424563622254,0
EQX1199,Excavator,S003,2024-02-20,2024-03-16,7.3,7.6,25,OP104,0,none,14.899999999999999,0.5100670798612699,0,0,0,3,0.09453577008202901,0
EQX1015,Crane,S012,2025-10-13,2025-10-22,8.3,4.9,9,OP136,0,none,13.200000000000001,0.371212093089993,0,0,0,2,0.1495566895450558,0
EQX1025,Compactor,S010,2024-10-23,2024-10-25,3.3,0.6,2,OP118,0,none,3.9,0.1538461143984322,0,0,0,1,0.057918419904665064,0
EQX1125,Excavator,S005,2025-06-10,2025-06-28,3.4,3.9,18,OP111,0,none,7.3,0.5342465021580134,0,0,0,3,0.12581205642886512,0
EQX1095,Bulldozer,S007,2024-12-09,2025-01-01,4.8,2.5,23,OP101,0,none,7.3,0.34246570651154706,0,0,0,0,0.10546357253059202,0
EQX1081,Grader,S010,2024-07-19,2024-07-27,9.0,6.9,8,OP103,0,none,15.9,0.433962236857721,0,0,0,4,0.12112006949785947,0
EQX1169,Bulldozer,S002,2024-04-11,2024-04-29,7.0,4.2,18,OP122,0,none,11.2,0.3749999665178602,0,0,0,0,0.13261844277071522,0
EQX1163,Bulldozer,S003,2024-09-07,2024-09-16,1.1,1.5,9,OP128,0,none,2.6,0.5769228550296711,0,0,0,0,-0.013723732639480568,1
EQX1028,Excavator,S007,2025-03-26,2025-04-06,9.2,3.4,11,OP113,0,none,12.6,0.2698412484252978,0,0,0,3,0.13804307057714432,0
EQX1016,Bulldozer,S006,2024-09-19,2024-10-17,6.7,4.6,28,OP134,0,none,11.3,0.40707960999295484,0,0,0,0,0.09984835848739732,0
EQX1038,Crane,S007,2025-09-27,2025-10-02,6.1,2.4,5,OP107,0,none,8.5,0.28235290795848145,0,0,0,2,0.1546851727706846,0
EQX1143,Loader,S011,2025-03-24,2025-04-11,4.5,9.5,18,OP134,0,none,14.0,0.6785713801020443,0,0,0,5,0.02764568668220979,0
EQX1152,Loader,S012,2025-03-10,2025-03-24,17.8,15.3,14,OP114,1,impossible_hours,33.1,0.462235635582005,0,0,1,5,-0.15849603580949223,1
EQX1089,Excavator,S008,2024-07-09,2024-07-23,7.0,2.9,14,OP108,0,none,9.9,0.2929292633404785,0,0,0,3,0.16154494263618469,0
EQX1090,Crane,S012,2025-03-12,2025-05-20,6.1,5.1,69,OP131,1,extended_rental,11.2,0.45535710220025877,0,0,0,2,0.006963777377941738,0
EQX1037,Excavator,S008,2025-02-23,2025-03-07,10.1,4.5,12,OP124,0,none,14.6,0.30821915697129065,0,0,0,3,0.12366746360080627,0
EQX1122,Grader,S006,2025-06-10,2025-06-22,3.7,5.3,12,OP114,0,none,9.0,0.5888888234567974,0,0,0,4,0.1291796445772953,0
EQX1121,Grader,S006,2024-03-25,2024-04-04,6.4,7.0,10,OP109,0,none,13.4,0.5223880207173119,0,0,0,4,0.13899730630138224,0
EQX1065,Grader,S003,2025-03-31,2025-04-07,5.6,0.2,7,OP132,0,none,5.8,0.034482752675387474,0,0,0,4,0.10213244046109837,0
EQX1167,Compactor,S011,2025-05-02,2025-05-10,4.1,3.5,8,OP126,0,none,7.6,0.4605262551939138,0,0,0,1,0.14528311023462992,0
EQX1016,Bulldozer,S001,2025-03-11,2025-03-27,6.6,2.9,16,OP112,0,none,9.5,0.3052631257617763,0,0,0,0,0.13507075475295943,0
EQX1104,Loader,S012,2025-11-20,2025-11-29,8.0,6.8,9,OP109,0,none,14.8,0.45945942841490345,0,0,0,5,0.11742414947381208,0
EQX1143,Loader,S003,2025-08-07,2025-08-19,3.2,6.6,12,OP109,0,none,9.8,0.673469319033743,0,0,0,5,0.09540353669584245,0
EQX1099,Excavator,S001,2024-04-30,2024-05-11,5.8,3.9,11,OP111,0,none,9.7,0.4020618142204316,0,0,0,3,0.1616006617633553,0
EQX1062,Crane,S010,2025-02-01,2025-02-09,3.9,7.0,8,OP103,0,none,10.9,0.6422017759447912,0,0,0,2,0.13035791614017578,0
EQX1016,Bulldozer,S011,2024-02-02,2024-02-15,9.6,6.6,13,OP127,0,none,16.2,0.4074073822588035,0,0,0,0,0.1002801465002155,0
EQX1063,Grader,S007,2025-12-14,2025-12-29,6.0,4.8,15,OP121,0,none,10.8,0.4444444032921849,0,0,0,4,0.14926613429516394,0
EQX1031,Compactor,S005,2025-05-10,2025-05-17,10.4,6.6,7,OP106,0,none,17.0,0.3882352712802781,0,0,0,1,0.09534784348314129,0
EQX1213,Excavator,S001,2024-05-07,2024-05-14,5.7,2.9,7,OP139,0,none,8.6,0.337209263115202,0,0,0,3,0.16063888206205373,0
EQX1148,Crane,S006,2025-01-08,2025-01-13,7.8,2.7,5,OP134,0,none,10.5,0.2571428326530636,0,0,0,2,0.1517135361020147,0
EQX1185,Compactor,S006,2024-07-25,2024-08-03,6.3,3.4,9,OP127,0,none,9.7,0.3505154277819147,0,0,0,1,0.1618790046097302,0
EQX1177,Crane,S001,2024-04-26,2024-05-02,0.0,7.4,6,OP112,0,none,7.4,0.9999998648648831,0,0,0,2,-0.034057816038306044,1
EQX1140,Excavator,S005,2024-12-18,2025-01-01,8.6,3.7,14,OP134,0,none,12.3,0.3008129836737412,0,0,0,3,0.14868747596857684,0
EQX1190,Bulldozer,S004,2024-05-21,2024-06-05,6.7,4.8,15,OP114,0,none,11.5,0.41739126805293325,0,0,0,0,0.13465528800420895,0
EQX1179,Loader,S001,2025-02-14,2025-02-26,6.2,0.0,12,OP104,0,none,6.2,0.0,0,0,0,5,0.09672378440355223,0
EQX1182,Loader,S008,2024-04-06,2024-04-18,6.9,4.9,12,OP131,0,none,11.8,0.41525420209710157,0,0,0,5,0.14294571355406255,0
EQX1015,Crane,S010,2024-05-06,2024-05-10,4.2,2.0,4,OP138,0,none,6.2,0.32258059313216236,0,0,0,2,0.13409196201082718,0
EQX1019,Compactor,S007,2025-01-19,2025-01-27,8.4,1.8,8,OP114,0,none,10.200000000000001,0.17647057093425775,0,0,0,1,0.1429702737839697,0
EQX1015,Crane,S002,2024-07-20,2024-07-29,6.0,1.9,9,OP125,0,none,7.9,0.24050629867008874,0,0,0,2,0.15256456129659013,0
EQX1118,Compactor,S007,2025-07-08,2025-07-14,5.1,4.3,6,OP134,0,none,9.399999999999999,0.45744675984608946,0,0,0,1,0.1545718530780465,0
EQX1212,Grader,S006,2025-01-13,2025-01-22,3.1,7.3,9,OP113,0,none,10.4,0.7019230094304799,0,0,0,4,0.0937351953418023,0
EQX1006,Loader,S003,2024-07-17,2024-07-28,6.7,1.8,11,UNKNOWN,1,no_operator,8.5,0.21176468096886109,0,1,0,5,-0.024192677874493973,1
EQX1097,Bulldozer,S007,2025-03-17,2025-04-01,5.2,8.1,15,OP119,0,none,13.3,0.6090225105998112,0,0,0,0,0.09461272889002198,0
EQX1003,Loader,S009,2025-01-28,2025-02-13,5.6,0.0,16,OP103,0,none,5.6,0.0,0,0,0,5,0.08376368328196437,0
EQX1109,Excavator,S005,2024-02-19,2024-03-08,6.6,9.9,18,OP113,0,none,16.5,0.5999999636363659,0,0,0,3,0.05600632786801529,0
EQX1126,Crane,S003,2025-05-24,2025-05-30,6.4,9.8,6,OP128,0,none,16.200000000000003,0.6049382342630718,0,0,0,2,0.07160480810265252,0
EQX1120,Grader,S010,2024-08-24,2024-09-01,5.8,6.1,8,OP109,0,none,11.899999999999999,0.5126049989407565,0,0,0,4,0.14954862619739184,0
EQX1169,Bulldozer,S004,2024-05-03,2024-05-21,6.9,0.7,18,OP128,0,none,7.6000000000000005,0.09210525103878274,0,0,0,0,0.08674530036122335,0
EQX1118,Compactor,S009,2025-10-29,2025-11-05,7.5,0.7,7,OP114,0,none,8.2,0.08536584324806791,0,0,0,1,0.12390868832777979,0
EQX1108,Bulldozer,S005,2024-07-21,2024-08-03,6.6,3.6,13,OP104,0,none,10.2,0.35294114186851555,0,0,0,0,0.14274717017759925,0
EQX1026,Excavator,S012,2025-11-07,2025-11-27,4.9,4.7,20,OP110,0,none,9.600000000000001,0.48958328233507475,0,0,0,3,0.13706180170535498,0
EQX1217,Excavator,S003,2025-04-21,2025-05-03,6.6,1.8,12,OP116,0,none,8.4,0.21428568877551327,0,0,0,3,0.15399655896874664,0
EQX1208,Grader,S006,2025-01-02,2025-01-10,6.4,4.9,8,OP112,0,none,11.3,0.43362828020988675,0,0,0,4,0.15593216571829316,0
EQX1054,Grader,S007,2025-12-08,2025-12-16,9.8,0.0,8,OP133,0,none,9.8,0.0,0,0,0,4,0.09866639437804209,0
EQX1020,Grader,S010,2024-11-27,2024-12-09,9.4,0.0,12,OP119,0,none,9.4,0.0,0,0,0,4,0.0995962180995309,0
EQX1105,Compactor,S009,2024-10-10,2024-10-21,6.7,8.1,11,OP116,0,none,14.8,0.5472972603177526,0,0,0,1,0.12251767116916379,0
EQX1083,Compactor,S010,2024-05-22,2024-06-03,8.3,7.9,12,OP125,0,none,16.200000000000003,0.4876542908855375,0,0,0,1,0.11185402901947428,0
EQX1079,Grader,S008,2025-11-26,2025-12-04,3.6,0.2,8,OP124,0,none,3.8000000000000003,0.05263156509695655,0,0,0,4,0.08546798189810084,0
EQX1202,Loader,S005,2025-11-09,2025-11-25,4.1,0.0,16,OP137,0,none,4.1,0.0,0,0,0,5,0.061999509557975174,0
EQX1021,Compactor,S007,2024-04-12,2024-04-19,4.9,5.0,7,OP137,0,none,9.9,0.5050504540353077,0,0,0,1,0.15260054207720014,0
EQX1034,Bulldozer,S005,2024-11-23,2024-12-17,4.4,2.8,24,OP105,0,none,7.2,0.3888888348765507,0,0,0,0,0.09801385764895987,0
EQX1152,Loader,S008,2025-07-13,2025-07-24,7.2,3.6,11,OP131,0,none,10.8,0.33333330246913867,0,0,0,5,0.14244473659867352,0
EQX1008,Compactor,S006,2025-12-05,2025-12-12,2.2,5.3,7,OP101,0,none,7.5,0.706666572444457,0,0,0,1,0.10071927980519252,0
EQX1172,Crane,S012,2024-12-31,2025-01-07,6.0,2.9,7,OP112,0,none,8.9,0.32584266001767864,0,0,0,2,0.16223068579320837,0
EQX1116,Loader,S005,2025-03-05,2025-03-13,6.5,9.4,8,OP136,0,none,15.9,0.591194931371388,0,0,0,5,0.05998677360392479,0
EQX1198,Loader,S002,2024-09-04,2024-09-18,2.3,3.3,14,OP105,0,none,5.6,0.5892856090561412,0,0,0,5,0.07431277134940961,0
EQX1119,Crane,S012,2025-11-13,2025-11-22,3.1,2.2,9,OP110,0,none,5.300000000000001,0.41509426130296956,0,0,0,2,0.12106559644678516,0
EQX1180,Compactor,S007,2025-09-28,2025-10-06,4.4,4.0,8,OP131,0,none,8.4,0.47619041950114055,0,0,0,1,0.15210045555225477,0
EQX1203,Crane,S001,2024-11-22,2024-11-26,4.5,3.0,4,OP120,0,none,7.5,0.39999994666667377,0,0,0,2,0.1458349248588609,0
EQX1150,Excavator,S012,2024-06-30,2024-07-02,0.2,19.5,2,OP138,1,excessive_idle,19.7,0.9898476654899662,0,0,0,3,-0.08264669176303596,1
EQX1174,Loader,S005,2025-11-28,2025-12-12,6.9,4.0,14,OP113,0,none,10.9,0.36697244339702356,0,0,0,5,0.1433364431215972,0
EQX1219,Loader,S002,2025-12-15,2025-12-24,1.7,4.2,9,OP124,0,none,5.9,0.7118642861246972,0,0,0,5,0.06067642000074147,0
EQX1093,Crane,S004,2025-03-11,2025-03-21,5.8,1.1,10,OP115,0,none,6.9,0.159420266750686,0,0,0,2,0.13760631568904147,0
EQX1060,Excavator,S004,2025-04-17,2025-04-28,1.8,0.6,11,OP125,0,none,2.4,0.24999989583337673,0,0,0,3,0.04318170006415384,0
EQX1211,Grader,S006,2024-10-06,2024-10-15,2.1,0.0,9,OP136,0,none,2.1,0.0,0,0,0,4,0.025259404868548274,0
EQX1216,Compactor,S006,2024-02-20,2024-02-28,9.2,0.3,8,OP126,0,none,9.5,0.03157894404432168,0,0,0,1,0.09104678691948831,0
EQX1023,Loader,S008,2025-03-07,2025-03-19,3.7,2.7,12,OP127,0,none,6.4,0.4218749340820415,0,0,0,5,0.1158469991861964,0
EQX1177,Crane,S003,2024-02-24,2024-02-28,6.1,3.2,4,OP104,0,none,9.3,0.3440859845068834,0,0,0,2,0.15484788550967998,0
EQX1123,Excavator,S009,2025-07-28,2025-08-11,5.9,4.1,14,OP130,0,none,10.0,0.4099999590000041,0,0,0,3,0.15848706203627566,0
EQX1103,Bulldozer,S009,2024-04-02,2024-04-27,5.2,3.4,25,OP110,0,none,8.6,0.3953487912385127,0,0,0,0,0.10505295325904912,0
EQX1207,Excavator,S005,2024-07-28,2024-08-12,7.9,0.0,15,OP114,0,none,7.9,0.0,0,0,0,3,0.11671563739902613,0
EQX1038,Crane,S011,2024-05-01,2024-05-07,3.6,5.2,6,OP128,0,none,8.8,0.5909090237603383,0,0,0,2,0.13226962169560813,0
EQX1206,Bulldozer,S008,2025-10-02,2025-10-19,7.1,3.1,17,OP105,0,none,10.2,0.30392153883122175,0,0,0,0,0.1332796487402192,0
EQX1183,Crane,S012,2025-03-30,2025-04-06,5.9,2.8,7,OP125,0,none,8.7,0.32183904346677666,0,0,0,2,0.1604977472402549,0
EQX1080,Compactor,S006,2025-05-09,2025-05-12,6.1,1.6,3,OP120,0,none,7.699999999999999,0.2077921808062103,0,0,0,1,0.13303041201457771,0
EQX1135,Grader,S007,2024-01-30,2024-02-11,7.4,2.1,12,OP124,0,none,9.5,0.22105260831025178,0,0,0,4,0.15140935024948454,0
EQX1001,Compactor,UNKNOWN,2025-04-03,2025-04-11,8.3,2.5,8,OP102,1,unassigned_site,10.8,0.23148146004801295,1,0,0,1,-0.024069665253305117,1
EQX1218,Excavator,S009,2025-04-26,2025-05-11,4.7,2.7,15,OP135,0,none,7.4,0.36486481555880873,0,0,0,3,0.1496103975193644,0
EQX1126,Crane,S007,2024-04-27,2024-05-01,4.3,3.4,4,OP135,0,none,7.699999999999999,0.4415583842131969,0,0,0,2,0.1417125767150833,0
EQX1065,Grader,S010,2025-10-21,2025-10-30,7.9,4.5,9,OP106,0,none,12.4,0.3629031965400648,0,0,0,4,0.1521160375223503,0
EQX1192,Bulldozer,S008,2024-08-02,2024-08-09,6.4,4.3,7,OP131,0,none,10.7,0.4018691213206429,0,0,0,0,0.1365798948154962,0
EQX1092,Grader,S003,2025-07-27,2025-08-07,9.7,5.4,11,OP133,0,none,15.1,0.35761587035656495,0,0,0,4,0.11871702022261266,0
EQX1216,Compactor,UNKNOWN,2025-05-22,2025-05-30,9.0,0.0,8,OP105,1,unassigned_site,9.0,0.0,1,0,0,1,-0.05587021194663733,1
EQX1018,Excavator,S004,2024-06-18,2024-07-03,5.8,3.1,15,OP117,0,none,8.9,0.34831456760510476,0,0,0,3,0.15850457819083463,0
EQX1097,Bulldozer,S008,2025-06-08,2025-06-19,8.8,3.5,11,OP116,0,none,12.3,0.2845528223940795,0,0,0,0,0.12462873218334808,0
EQX1066,Grader,S005,2024-10-01,2024-10-15,6.5,8.4,14,OP125,0,none,14.9,0.563758351425614,0,0,0,4,0.10838899569563204,0
EQX1091,Excavator,S008,2024-02-18,2024-02-29,10.4,2.3,11,OP128,0,none,12.7,0.181102347944697,0,0,0,3,0.10689557189677273,0
EQX1216,Compactor,S010,2024-08-22,2024-08-29,7.8,4.8,7,OP131,0,none,12.6,0.38095235071806743,0,0,0,1,0.15010587020059307,0
EQX1058,Grader,S010,2024-01-29,2024-02-15,6.3,2.9,17,OP128,0,none,9.2,0.31521735704159165,0,0,0,4,0.1452251664232599,0
EQX1096,Grader,S008,2025-03-31,2025-04-17,7.7,0.2,17,OP131,0,none,7.9,0.02531645249158829,0,0,0,4,0.09166888988593286,0
EQX1006,Loader,S009,2024-11-28,2024-12-08,6.0,0.0,10,OP136,0,none,6.0,0.0,0,0,0,5,0.09704390150100783,0
EQX1141,Crane,S004,2025-04-13,2025-04-21,6.4,3.5,8,OP115,0,none,9.9,0.35353531782471537,0,0,0,2,0.16519399913755944,0
EQX1157,Bulldozer,S007,2024-01-15,2024-02-04,7.8,5.0,20,OP124,0,none,12.8,0.39062496948242426,0,0,0,0,0.11899807876137652,0
EQX1036,Excavator,S012,2025-05-20,2025-05-26,2.0,3.4,6,OP113,0,none,5.4,0.6296295130315716,0,0,0,3,0.08941429422336666,0
EQX1018,Excavator,S003,2024-09-07,2024-09-12,8.4,4.1,5,OP126,0,none,12.5,0.3279999737600021,0,0,0,3,0.14053844748093947,0
EQX1189,Compactor,S009,2024-01-22,2024-01-30,9.9,0.2,8,OP122,0,none,10.1,0.0198019782374279,0,0,0,1,0.07780142681703173,0
EQX1113,Bulldozer,S004,2025-03-12,2025-03-23,6.4,0.2,11,OP104,0,none,6.6000000000000005,0.03030302571166277,0,0,0,0,0.08408007148820168,0
EQX1106,Compactor,S009,2025-10-12,2025-10-22,6.4,1.2,10,OP105,0,none,7.6000000000000005,0.1578947160664847,0,0,0,1,0.14097563726935197,0
EQX1125,Excavator,S002,2024-12-21,2024-12-25,6.2,2.8,4,OP119,0,none,9.0,0.31111107654321374,0,0,0,3,0.15294107723402733,0
EQX1004,Grader,S004,2025-01-15,2025-01-18,1.6,0.5,3,OP108,0,none,2.1,0.23809512471660726,0,0,0,4,0.009691268611886628,0
EQX1170,Loader,S011,2025-09-22,2025-09-29,5.0,4.4,7,OP115,0,none,9.4,0.4680850565866962,0,0,0,5,0.12915395030842197,0
EQX1159,Compactor,S009,2024-11-22,2024-12-03,9.1,6.1,11,OP125,0,none,15.2,0.4013157630713314,0,0,0,1,0.13190313294745198,0
EQX1008,Compactor,S006,2024-06-05,2024-06-10,8.0,1.6,5,OP119,0,none,9.6,0.16666664930555738,0,0,0,1,0.13513627586368093,0
EQX1152,Loader,S011,2025-09-18,2025-09-28,1.8,2.0,10,OP115,0,none,3.8,0.5263156509695656,0,0,0,5,0.04464786215451527,0
EQX1190,Bulldozer,S005,2025-05-12,2025-05-22,8.4,2.0,10,OP136,0,none,10.4,0.19230767381656982,0,0,0,0,0.12198801670764042,0
EQX1073,Loader,S006,2025-03-23,2025-04-01,7.1,4.5,9,OP128,0,none,11.6,0.387931001040431,0,0,0,5,0.14267351220200308,0
EQX1002,Crane,S001,2024-10-08,2024-10-13,5.6,6.9,5,OP121,0,none,12.5,0.5519999558400036,0,0,0,2,0.13651542623178292,0
EQX1139,Compactor,S011,2024-10-09,2024-10-18,9.5,4.1,9,OP108,0,none,13.6,0.3014705660683407,0,0,0,1,0.13468269380229825,0
EQX1087,Compactor,S005,2025-01-05,2025-01-14,6.2,0.0,9,OP125,0,none,6.2,0.0,0,0,0,1,0.12112539319612292,0
EQX1179,Loader,S004,2024-03-18,2024-04-05,4.6,3.0,18,OP106,0,none,7.6,0.3947367901662118,0,0,0,5,0.11600058851286177,0
EQX1204,Excavator,S012,2025-09-18,2025-09-29,8.0,2.2,11,OP105,0,none,10.2,0.21568625336409286,0,0,0,3,0.15018689898759913,0
EQX1186,Grader,S002,2024-01-23,2024-02-05,10.5,5.8,13,OP120,0,none,16.3,0.3558281990289448,0,0,0,4,0.09323923656942029,0
EQX1197,Grader,S006,2024-12-24,2025-01-06,5.6,4.9,13,OP124,0,none,10.5,0.46666662222222655,0,0,0,4,0.15053084445422116,0
EQX1004,Grader,S001,2025-09-04,2025-09-14,3.6,3.4,10,OP120,0,none,7.0,0.4857142163265405,0,0,0,4,0.12964153867511558,0
EQX1093,Crane,S007,2024-12-22,2024-12-27,10.2,4.1,5,OP134,0,none,14.299999999999999,0.28671326666340796,0,0,0,2,0.11843106759148353,0
EQX1100,Loader,S012,2025-05-25,2025-06-07,6.9,4.1,13,OP108,0,none,11.0,0.37272723884297826,0,0,0,5,0.14528899126079758,0
EQX1027,Crane,UNKNOWN,2025-08-02,2025-08-07,7.2,3.6,5,OP120,1,unassigned_site,10.8,0.33333330246913867,1,0,0,2,-0.010030752066679915,1
EQX1146,Bulldozer,S010,2024-03-15,2024-04-07,6.0,7.1,23,OP128,0,none,13.1,0.5419846914515503,0,0,0,0,0.10337219273075271,0
EQX1081,Grader,S012,2025-11-27,2025-12-10,5.1,2.4,13,OP136,0,none,7.5,0.319999957333339,0,0,0,4,0.14631430055501377,0
EQX1028,Excavator,S008,2024-03-21,2024-03-30,6.3,3.8,9,OP117,0,none,10.1,0.3762375865111301,0,0,0,3,0.16363373785070917,0
EQX1018,Excavator,S001,2024-03-03,2024-03-22,6.5,5.5,19,OP137,0,none,12.0,0.4583332951388921,0,0,0,3,0.14388234217672408,0
EQX1175,Excavator,S006,2025-05-27,2025-06-11,7.7,3.0,15,OP107,0,none,10.7,0.2803738055725416,0,0,0,3,0.1551504746424559,0
EQX1032,Loader,S011,2024-11-21,2024-12-05,1.0,20.2,14,OP117,1,excessive_idle,21.2,0.9528301437344271,0,0,0,5,-0.06684366666952624,1
EQX1071,Excavator,S011,2025-04-17,2025-05-02,8.3,1.8,15,OP125,0,none,10.100000000000001,0.17821780413685107,0,0,0,3,0.13610912035790518,0
EQX1132,Loader,S008,2024-12-27,2025-01-05,5.2,6.1,9,OP111,0,none,11.3,0.5398229610776141,0,0,0,5,0.12867620696534476,0
EQX1062,Crane,S009,2025-12-01,2025-12-08,7.9,4.3,7,OP126,0,none,12.2,0.3524589875033617,0,0,0,2,0.15344270426982592,0
EQX1184,Bulldozer,S005,2024-05-16,2024-05-31,3.6,2.0,15,OP106,0,none,5.6,0.3571427933673583,0,0,0,0,0.09541336966903863,0
EQX1089,Excavator,S001,2025-12-10,2025-12-28,3.7,3.8,18,OP133,0,none,7.5,0.5066665991111201,0,0,0,3,0.13178810917416922,0
EQX1120,Grader,S012,2025-11-14,2025-11-24,7.0,6.9,10,OP124,0,none,13.9,0.4964028419854071,0,0,0,4,0.13943168226497638,0
EQX1184,Bulldozer,S009,2024-01-24,2024-02-07,7.4,0.9,14,OP105,0,none,8.3,0.1084337218754552,0,0,0,0,0.09881318251179338,0
EQX1021,Compactor,UNKNOWN,2025-08-02,2025-08-03,6.6,6.9,1,OP127,1,unassigned_site,13.5,0.5111110732510317,1,0,0,1,-0.06302712401699406,1
EQX1076,Bulldozer,S008,2025-02-16,2025-03-24,8.7,4.1,36,OP127,0,none,12.799999999999999,0.3203124749755879,0,0,0,0,0.06656151414159689,0
EQX1036,Excavator,S007,2025-04-15,2025-05-02,4.5,0.3,17,OP108,0,none,4.8,0.06249998697916938,0,0,0,3,0.09181742239649521,0
EQX1013,Grader,S007,2025-01-24,2025-02-06,7.7,0.2,13,OP122,0,none,7.9,0.02531645249158829,0,0,0,4,0.11165857450511674,0
EQX1046,Compactor,S006,2025-09-15,2025-09-25,7.5,5.7,10,OP115,0,none,13.2,0.43181814910468574,0,0,0,1,0.14910543363205064,0
EQX1169,Bulldozer,S009,2024-03-11,2024-04-06,6.9,6.8,26,OP101,0,none,13.7,0.49635032873355267,0,0,0,0,0.09638168733009,0
EQX1057,Crane,S001,2024-06-10,2024-06-15,5.2,2.0,5,OP105,0,none,7.2,0.27777773919753623,0,0,0,2,0.145889123489382,0
EQX1036,Excavator,S008,2025-06-01,2025-06-14,4.6,4.6,13,OP130,0,none,9.2,0.49999994565217987,0,0,0,3,0.15151724108427367,0
EQX1004,Grader,S006,2024-11-21,2024-11-27,9.8,0.9,6,OP109,0,none,10.700000000000001,0.08411214167176247,0,0,0,4,0.09799137555440851,0
EQX1161,Excavator,S012,2024-07-13,2024-07-29,8.9,6.6,16,OP116,0,none,15.5,0.42580642414152103,0,0,0,3,0.12692010364693485,0
EQX1010,Crane,S011,2025-10-03,2025-10-07,7.4,4.3,4,OP105,0,none,11.7,0.36752133610928756,0,0,0,2,0.14917589170448586,0
EQX1020,Grader,S010,2025-11-20,2025-12-01,8.3,7.2,11,OP123,0,none,15.5,0.4645160990634775,0,0,0,4,0.12348437811493912,0
EQX1004,Grader,S006,2025-11-29,2025-12-15,6.1,4.4,16,OP120,0,none,10.5,0.41904757913832585,0,0,0,4,0.14474986452803296,0
EQX1156,Grader,S010,2025-02-27,2025-03-10,8.0,1.2,11,OP135,0,none,9.2,0.13043476843100343,0,0,0,4,0.1340657102219185,0
EQX1104,Loader,S001,2025-05-25,2025-06-06,8.0,3.9,12,OP102,0,none,11.9,0.3277310648965492,0,0,0,5,0.13536036324238093,0
EQX1106,Compactor,S006,2025-07-12,2025-07-13,7.0,3.2,1,OP118,0,none,10.2,0.3137254594386805,0,0,0,1,0.13067818106137435,0
EQX1197,Grader,S004,2024-01-20,2024-01-28,4.3,0.0,8,OP129,0,none,4.3,0.0,0,0,0,4,0.09506771732359182,0
EQX1171,Bulldozer,S005,2024-04-08,2024-04-20,6.2,2.2,12,OP125,0,none,8.4,0.2619047307256273,0,0,0,0,0.13093884877694734,0
EQX1028,Excavator,S011,2025-08-11,2025-08-15,5.2,0.0,4,OP118,0,none,5.2,0.0,0,0,0,3,0.09862383201210906,0
EQX1192,Bulldozer,S010,2024-09-27,2024-10-10,6.2,6.3,13,OP131,0,none,12.5,0.5039999596800032,0,0,0,0,0.13040810985253942,0
EQX1079,Grader,S009,2024-05-18,2024-05-29,6.3,4.9,11,OP109,0,none,11.2,0.4374999609375036,0,0,0,4,0.15584188155842865,0
EQX1216,Compactor,S007,2025-03-03,2025-03-05,7.2,0.0,2,OP130,0,none,7.2,0.0,0,0,0,1,0.088315128558423,0
